Ticker,Date,NAV,Return,Outlier,Cluster
PDO,2022-10-07,9.069195747375488,-0.0365594611475182,True,True
PDO,2025-04-09,12.699668884277344,0.0670979323495499,True,True
PDO,2025-04-10,12.276345252990724,-0.0333334384655265,True,True
