Ticker,Date,NAV,Return
IQDNX,2014-11-28,9.121456146240234,-0.00807279861685617
IQDNX,2014-12-01,9.028665542602539,-0.010172784054434447
IQDNX,2014-12-02,9.112177848815918,0.0092496843325649
IQDNX,2014-12-03,9.112177848815918,0.0
IQDNX,2014-12-04,9.121456146240234,0.001018230501890649
IQDNX,2014-12-05,9.167853355407715,0.005086601132934687
IQDNX,2014-12-08,9.102899551391602,-0.007084952332685357
IQDNX,2014-12-09,9.112177848815918,0.001019268352016267
IQDNX,2014-12-10,8.824522972106934,-0.03156818067882239
IQDNX,2014-12-11,8.768847465515137,-0.006309180311250717
IQDNX,2014-12-12,8.676055908203125,-0.010581955915749397
IQDNX,2014-12-15,8.546147346496582,-0.014973227821609036
IQDNX,2014-12-16,8.481192588806152,-0.007600472476882447
IQDNX,2014-12-17,8.805963516235352,0.03829307305883445
IQDNX,2014-12-18,8.898756980895996,0.010537570873370372
IQDNX,2014-12-19,8.96371078491211,0.007299199669746903
IQDNX,2014-12-22,8.935873031616211,-0.0031056059219085608
IQDNX,2014-12-23,8.935873031616211,0.0
IQDNX,2014-12-24,8.94515323638916,0.0010385336430043246
IQDNX,2014-12-26,9.028665542602539,0.0093360397531983
IQDNX,2014-12-29,9.023014068603516,-0.0006259478737313806
IQDNX,2014-12-30,9.032432556152344,0.0010438294207697485
IQDNX,2014-12-31,8.947665214538574,-0.009384774376868243
IQDNX,2015-01-02,8.966503143310547,0.002105345732131836
IQDNX,2015-01-05,8.909991264343262,-0.0063025549719955
IQDNX,2015-01-06,8.909991264343262,0.0
IQDNX,2015-01-07,8.994759559631348,0.009513847182692325
IQDNX,2015-01-08,8.994759559631348,0.0
IQDNX,2015-01-09,8.994759559631348,0.0
IQDNX,2015-01-12,9.023014068603516,0.0031412189269599544
IQDNX,2015-01-13,9.023014068603516,0.0
IQDNX,2015-01-14,8.994759559631348,-0.003131382568767438
IQDNX,2015-01-15,8.985340118408203,-0.0010472143430514391
IQDNX,2015-01-16,9.041851997375488,0.006289342219946592
IQDNX,2015-01-20,9.0795259475708,0.004166618764191998
IQDNX,2015-01-21,9.107781410217285,0.0031119975656928034
IQDNX,2015-01-22,9.126618385314941,0.0020682287210500583
IQDNX,2015-01-23,9.117199897766113,-0.0010319799898703685
IQDNX,2015-01-26,9.211385726928711,0.010330565329128572
IQDNX,2015-01-27,9.173710823059082,-0.004090036503355821
IQDNX,2015-01-28,9.164292335510254,-0.0010266824113480677
IQDNX,2015-01-29,9.173710823059082,0.0010277375714360382
IQDNX,2015-01-30,9.088943481445312,-0.009240245659444368
IQDNX,2015-02-02,9.05126953125,-0.00414503074776762
IQDNX,2015-02-03,9.023014068603516,-0.0031217126557695485
IQDNX,2015-02-04,9.05126953125,0.0031314882623094675
IQDNX,2015-02-05,9.041851997375488,-0.0010404655216593728
IQDNX,2015-02-06,9.023014068603516,-0.0020834148554345067
IQDNX,2015-02-09,9.032432556152344,0.0010438294207697485
IQDNX,2015-02-10,9.05126953125,0.0020854819541193947
IQDNX,2015-02-11,9.032432556152344,-0.0020811417705129953
IQDNX,2015-02-12,9.041851997375488,0.0010428465603906645
IQDNX,2015-02-13,9.023014068603516,-0.0020834148554345067
IQDNX,2015-02-17,9.032432556152344,0.0010438294207697485
IQDNX,2015-02-18,9.05126953125,0.0020854819541193947
IQDNX,2015-02-19,9.05126953125,0.0
IQDNX,2015-02-20,9.0795259475708,0.003121818019366618
IQDNX,2015-02-23,9.0795259475708,0.0
IQDNX,2015-02-24,9.0795259475708,0.0
IQDNX,2015-02-25,9.107781410217285,0.0031119975656928034
IQDNX,2015-02-26,9.117199897766113,0.0010341143605250291
IQDNX,2015-02-27,9.088943481445312,-0.003099242819906145
IQDNX,2015-03-02,9.117199897766113,0.0031088779876875527
IQDNX,2015-03-03,9.117199897766113,0.0
IQDNX,2015-03-04,9.107781410217285,-0.0010330460727460133
IQDNX,2015-03-05,9.13603687286377,0.0031023430815748654
IQDNX,2015-03-06,9.107781410217285,-0.0030927483152360935
IQDNX,2015-03-09,9.13603687286377,0.0031023430815748654
IQDNX,2015-03-10,9.117199897766113,-0.0020618322101574327
IQDNX,2015-03-11,9.13603687286377,0.0020660921454920267
IQDNX,2015-03-12,9.154873847961426,0.0020618322101573217
IQDNX,2015-03-13,9.154873847961426,0.0
IQDNX,2015-03-16,9.2019681930542,0.0051441828554807945
IQDNX,2015-03-17,9.192548751831055,-0.00102363331686528
IQDNX,2015-03-18,9.192548751831055,0.0
IQDNX,2015-03-19,9.192548751831055,0.0
IQDNX,2015-03-20,9.173710823059082,-0.002049260687164711
IQDNX,2015-03-23,9.173710823059082,0.0
IQDNX,2015-03-24,9.183130264282227,0.0010267863686599377
IQDNX,2015-03-25,9.117199897766113,-0.0071795090147581675
IQDNX,2015-03-26,9.098362922668457,-0.0020660921454921377
IQDNX,2015-03-27,9.098362922668457,0.0
IQDNX,2015-03-30,9.164292335510254,0.007246294020381905
IQDNX,2015-03-31,9.173710823059082,0.0010277375714360382
IQDNX,2015-04-01,9.13603687286377,-0.004106729645392271
IQDNX,2015-04-02,9.098362922668457,-0.004123664420314754
IQDNX,2015-04-06,9.098362922668457,0.0
IQDNX,2015-04-07,9.041851997375488,-0.006211109160327299
IQDNX,2015-04-08,9.098362922668457,0.0062499281462882195
IQDNX,2015-04-09,9.117199897766113,0.002070369720109211
IQDNX,2015-04-10,9.13603687286377,0.0020660921454920267
IQDNX,2015-04-13,9.13603687286377,0.0
IQDNX,2015-04-14,9.13603687286377,0.0
IQDNX,2015-04-15,9.107781410217285,-0.0030927483152360935
IQDNX,2015-04-16,9.117199897766113,0.0010341143605250291
IQDNX,2015-04-17,9.107781410217285,-0.0010330460727460133
IQDNX,2015-04-20,9.13603687286377,0.0031023430815748654
IQDNX,2015-04-21,9.145456314086914,0.0010310204910755072
IQDNX,2015-04-22,9.145456314086914,0.0
IQDNX,2015-04-23,9.154873847961426,0.001029750025704601
IQDNX,2015-04-24,9.117199897766113,-0.004115179610443387
IQDNX,2015-04-27,9.107781410217285,-0.0010330460727460133
IQDNX,2015-04-28,9.126618385314941,0.0020682287210500583
IQDNX,2015-04-29,9.088943481445312,-0.0041280244532025945
IQDNX,2015-04-30,9.032432556152344,-0.006217546121651374
IQDNX,2015-05-01,9.060688972473145,0.0031283285145100592
IQDNX,2015-05-04,9.0795259475708,0.0020789782272501167
IQDNX,2015-05-05,9.060688972473145,-0.0020746650437951653
IQDNX,2015-05-06,9.098362922668457,0.004157956454500011
IQDNX,2015-05-07,9.117199897766113,0.002070369720109211
IQDNX,2015-05-08,9.13603687286377,0.0020660921454920267
IQDNX,2015-05-11,9.164292335510254,0.0030927483152360935
IQDNX,2015-05-12,9.154873847961426,-0.0010277375714361492
IQDNX,2015-05-13,9.13603687286377,-0.002057589805221749
IQDNX,2015-05-14,9.145456314086914,0.0010310204910755072
IQDNX,2015-05-15,9.13603687286377,-0.0010299585826718527
IQDNX,2015-05-18,9.154873847961426,0.0020618322101573217
IQDNX,2015-05-19,9.183130264282227,0.0030864888790458345
IQDNX,2015-05-20,9.192548751831055,0.0010256293091541746
IQDNX,2015-05-21,9.192548751831055,0.0
IQDNX,2015-05-22,9.2019681930542,0.001024682215720496
IQDNX,2015-05-26,9.2019681930542,0.0
IQDNX,2015-05-27,9.211385726928711,0.0010234260407051554
IQDNX,2015-05-28,9.2019681930542,-0.0010223797106857502
IQDNX,2015-05-29,9.173710823059082,-0.0030707963125156112
IQDNX,2015-06-01,9.2019681930542,0.003080255148667721
IQDNX,2015-06-02,9.2019681930542,0.0
IQDNX,2015-06-03,9.2019681930542,0.0
IQDNX,2015-06-04,9.211385726928711,0.0010234260407051554
IQDNX,2015-06-05,9.239641189575195,0.003067449728424876
IQDNX,2015-06-08,9.239641189575195,0.0
IQDNX,2015-06-09,9.2019681930542,-0.004077322457445742
IQDNX,2015-06-10,9.249059677124023,0.005117544755845804
IQDNX,2015-06-11,9.267897605895996,0.002036739888116923
IQDNX,2015-06-12,9.29615306854248,0.0030487456646595135
IQDNX,2015-06-15,9.29615306854248,0.0
IQDNX,2015-06-16,9.277316093444824,-0.0020263193773560895
IQDNX,2015-06-17,9.29615306854248,0.002030433684475419
IQDNX,2015-06-18,9.29615306854248,0.0
IQDNX,2015-06-19,9.29615306854248,0.0
IQDNX,2015-06-22,9.352665901184082,0.006079163308190028
IQDNX,2015-06-23,9.352665901184082,0.0
IQDNX,2015-06-24,9.343246459960938,-0.001007139709967797
IQDNX,2015-06-25,9.352665901184082,0.0010081550629654767
IQDNX,2015-06-26,9.352665901184082,0.0
IQDNX,2015-06-29,9.371502876281738,0.0020140754835764607
IQDNX,2015-06-30,9.399757385253906,0.0030149389425764284
IQDNX,2015-07-01,9.390339851379395,-0.0010018911646896278
IQDNX,2015-07-02,9.399757385253906,0.0010028959572883078
IQDNX,2015-07-06,9.428014755249023,0.0030061807807344465
IQDNX,2015-07-07,9.446850776672363,0.0019978778048530543
IQDNX,2015-07-08,9.428014755249023,-0.0019938942477902843
IQDNX,2015-07-09,9.437433242797852,0.0009989894790507492
IQDNX,2015-07-10,9.456270217895508,0.0019959849900959004
IQDNX,2015-07-13,9.46568775177002,0.0009959036340447813
IQDNX,2015-07-14,9.475107192993164,0.000995114298100841
IQDNX,2015-07-15,9.46568775177002,-0.0009941250300693483
IQDNX,2015-07-16,9.522199630737305,0.005970182035290428
IQDNX,2015-07-17,9.522199630737305,0.0
IQDNX,2015-07-20,9.49394416809082,-0.002967325170885604
IQDNX,2015-07-21,9.49394416809082,0.0
IQDNX,2015-07-22,9.522199630737305,0.0029761563946679725
IQDNX,2015-07-23,9.503362655639648,-0.0019782167805904027
IQDNX,2015-07-24,9.484524726867676,-0.0019822382302535635
IQDNX,2015-07-27,9.484524726867676,0.0
IQDNX,2015-07-28,9.484524726867676,0.0
IQDNX,2015-07-29,9.46568775177002,-0.001986074752306277
IQDNX,2015-07-30,9.475107192993164,0.000995114298100841
IQDNX,2015-07-31,9.484524726867676,0.0009939237290608194
IQDNX,2015-08-03,9.484524726867676,0.0
IQDNX,2015-08-04,9.46568775177002,-0.001986074752306277
IQDNX,2015-08-05,9.49394416809082,0.0029851413929766757
IQDNX,2015-08-06,9.484524726867676,-0.0009921525823590738
IQDNX,2015-08-07,9.475107192993164,-0.0009929368255885418
IQDNX,2015-08-10,9.456270217895508,-0.0019880487591302787
IQDNX,2015-08-11,9.456270217895508,0.0
IQDNX,2015-08-12,9.437433242797852,-0.001992008970091441
IQDNX,2015-08-13,9.418595314025879,-0.001996086042393874
IQDNX,2015-08-14,9.40917682647705,-0.0009999885582515633
IQDNX,2015-08-17,9.456270217895508,0.005005049037439591
IQDNX,2015-08-18,9.418595314025879,-0.003984118791183766
IQDNX,2015-08-19,9.428014755249023,0.001000089812662086
IQDNX,2015-08-20,9.428014755249023,0.0
IQDNX,2015-08-21,9.418595314025879,-0.0009990906322988602
IQDNX,2015-08-24,9.362083435058594,-0.006000032603920236
IQDNX,2015-08-25,9.286734580993652,-0.008048299781518664
IQDNX,2015-08-26,9.456270217895508,0.018255678077505166
IQDNX,2015-08-27,9.522199630737305,0.0069720313953201
IQDNX,2015-08-28,9.512782096862793,-0.0009890082375623166
IQDNX,2015-08-31,9.559873580932617,0.004950337723530263
IQDNX,2015-09-01,9.569292068481445,0.0009852104705248
IQDNX,2015-09-02,9.550455093383789,-0.001968481572393377
IQDNX,2015-09-03,9.541036605834961,-0.0009861820674235133
IQDNX,2015-09-04,9.606966972351074,0.006910189032897307
IQDNX,2015-09-08,9.588129997253418,-0.0019607619295318734
IQDNX,2015-09-09,9.597548484802246,0.0009823070350032381
IQDNX,2015-09-10,9.57871150970459,-0.0019626861096335713
IQDNX,2015-09-11,9.588129997253418,0.0009832729109009453
IQDNX,2015-09-14,9.57871150970459,-0.0009823070350032381
IQDNX,2015-09-15,9.569292068481445,-0.0009833724727591475
IQDNX,2015-09-16,9.569292068481445,0.0
IQDNX,2015-09-17,9.597548484802246,0.002952822018450929
IQDNX,2015-09-18,9.616385459899902,0.0019626861096335713
IQDNX,2015-09-21,9.569292068481445,-0.0048972029682915474
IQDNX,2015-09-22,9.57871150970459,0.0009843404460576632
IQDNX,2015-09-23,9.569292068481445,-0.0009833724727591475
IQDNX,2015-09-24,9.569292068481445,0.0
IQDNX,2015-09-25,9.550455093383789,-0.001968481572393377
IQDNX,2015-09-28,9.53161907196045,-0.0019722642784204547
IQDNX,2015-09-29,9.53161907196045,0.0
IQDNX,2015-09-30,9.588129997253418,0.005928785536468695
IQDNX,2015-10-01,9.606966972351074,0.0019646140700064763
IQDNX,2015-10-02,9.635222434997559,0.00294114289429781
IQDNX,2015-10-05,9.616385459899902,-0.001955011959997477
IQDNX,2015-10-06,9.569292068481445,-0.0048972029682915474
IQDNX,2015-10-07,9.57871150970459,0.0009843404460576632
IQDNX,2015-10-08,9.550455093383789,-0.002949918294561149
IQDNX,2015-10-09,9.559873580932617,0.0009861820674235133
IQDNX,2015-10-12,9.541036605834961,-0.0019704209410496
IQDNX,2015-10-13,9.541036605834961,0.0
IQDNX,2015-10-14,9.53161907196045,-0.0009870556275565212
IQDNX,2015-10-15,9.53161907196045,0.0
IQDNX,2015-10-16,9.522199630737305,-0.00098823097650369
IQDNX,2015-10-19,9.512782096862793,-0.0009890082375623166
IQDNX,2015-10-20,9.49394416809082,-0.0019802754420481516
IQDNX,2015-10-21,9.484524726867676,-0.0009921525823590738
IQDNX,2015-10-22,9.49394416809082,0.0009931379267178464
IQDNX,2015-10-23,9.49394416809082,0.0
IQDNX,2015-10-26,9.503362655639648,0.0009920521315560649
IQDNX,2015-10-27,9.550455093383789,0.004955344697510133
IQDNX,2015-10-28,9.541036605834961,-0.0009861820674235133
IQDNX,2015-10-29,9.522199630737305,-0.001974311165113485
IQDNX,2015-10-30,9.503362655639648,-0.0019782167805904027
IQDNX,2015-11-02,9.53161907196045,0.0029733071697555236
IQDNX,2015-11-03,9.522199630737305,-0.00098823097650369
IQDNX,2015-11-04,9.522199630737305,0.0
IQDNX,2015-11-05,9.512782096862793,-0.0009890082375623166
IQDNX,2015-11-06,9.53161907196045,0.0019801751901653564
IQDNX,2015-11-09,9.53161907196045,0.0
IQDNX,2015-11-10,9.53161907196045,0.0
IQDNX,2015-11-11,9.503362655639648,-0.002964492821993292
IQDNX,2015-11-12,9.49394416809082,-0.000991068939502071
IQDNX,2015-11-13,9.49394416809082,0.0
IQDNX,2015-11-16,9.46568775177002,-0.0029762568454710925
IQDNX,2015-11-17,9.456270217895508,-0.0009949127967748828
IQDNX,2015-11-18,9.46568775177002,0.0009959036340447813
IQDNX,2015-11-19,9.46568775177002,0.0
IQDNX,2015-11-20,9.484524726867676,0.0019900270948758347
IQDNX,2015-11-23,9.49394416809082,0.0009931379267178464
IQDNX,2015-11-24,9.503362655639648,0.0009920521315560649
IQDNX,2015-11-25,9.503362655639648,0.0
IQDNX,2015-11-27,9.512782096862793,0.0009911692907513814
IQDNX,2015-11-30,9.503362655639648,-0.0009901878469654735
IQDNX,2015-12-01,9.522199630737305,0.001982137879004142
IQDNX,2015-12-02,9.559873580932617,0.0039564335611808055
IQDNX,2015-12-03,9.512782096862793,-0.0049259525945770655
IQDNX,2015-12-04,9.53161907196045,0.0019801751901653564
IQDNX,2015-12-07,9.57871150970459,0.00494065461372406
IQDNX,2015-12-08,9.57871150970459,0.0
IQDNX,2015-12-09,9.588129997253418,0.0009832729109009453
IQDNX,2015-12-10,9.597548484802246,0.0009823070350032381
IQDNX,2015-12-11,9.644640922546387,0.004906715274084039
IQDNX,2015-12-14,9.62580394744873,-0.001953102790340333
IQDNX,2015-12-15,9.606966972351074,-0.00195692486575616
IQDNX,2015-12-16,9.644640922546387,0.003921523859063747
IQDNX,2015-12-17,9.66347885131836,0.0019532016716075074
IQDNX,2015-12-18,9.682315826416016,0.001949295423261166
IQDNX,2015-12-21,9.66347885131836,-0.0019455030630444181
IQDNX,2015-12-22,9.691733360290527,0.0029238444463830504
IQDNX,2015-12-23,9.686934471130371,-0.0004951528257904902
IQDNX,2015-12-24,9.667733192443848,-0.001982183191570952
IQDNX,2015-12-28,9.667733192443848,0.0
IQDNX,2015-12-29,9.658132553100586,-0.0009930600226706332
IQDNX,2015-12-30,9.667733192443848,0.0009940471711769039
IQDNX,2015-12-31,9.667733192443848,0.0
IQDNX,2016-01-04,9.638932228088379,-0.002979081422931573
IQDNX,2016-01-05,9.638932228088379,0.0
IQDNX,2016-01-06,9.648531913757324,0.0009959283291745002
IQDNX,2016-01-07,9.629331588745117,-0.0019899737269698514
IQDNX,2016-01-08,9.658132553100586,0.002990961946842896
IQDNX,2016-01-11,9.638932228088379,-0.0019879955992158083
IQDNX,2016-01-12,9.648531913757324,0.0009959283291745002
IQDNX,2016-01-13,9.648531913757324,0.0
IQDNX,2016-01-14,9.648531913757324,0.0
IQDNX,2016-01-15,9.686934471130371,0.0039801451367218466
IQDNX,2016-01-19,9.667733192443848,-0.001982183191570952
IQDNX,2016-01-20,9.686934471130371,0.0019861200453412664
IQDNX,2016-01-21,9.67733383178711,-0.000991091595785476
IQDNX,2016-01-22,9.667733192443848,-0.0009920748328146045
IQDNX,2016-01-25,9.67733383178711,0.0009930600226706332
IQDNX,2016-01-26,9.667733192443848,-0.0009920748328146045
IQDNX,2016-01-27,9.638932228088379,-0.002979081422931573
IQDNX,2016-01-28,9.610130310058594,-0.0029880818070132653
IQDNX,2016-01-29,9.629331588745117,0.001998024799562348
IQDNX,2016-02-01,9.706135749816895,0.00797606358903935
IQDNX,2016-02-02,9.754137992858887,0.004945556530352224
IQDNX,2016-02-03,9.706135749816895,-0.004921218366721436
IQDNX,2016-02-04,9.725336074829102,0.0019781636592677287
IQDNX,2016-02-05,9.715736389160156,-0.0009870800962643589
IQDNX,2016-02-08,9.706135749816895,-0.0009881535437676892
IQDNX,2016-02-09,9.696535110473633,-0.0009891309570281281
IQDNX,2016-02-10,9.725336074829102,0.0029702325652758432
IQDNX,2016-02-11,9.725336074829102,0.0
IQDNX,2016-02-12,9.715736389160156,-0.0009870800962643589
IQDNX,2016-02-16,9.715736389160156,0.0
IQDNX,2016-02-17,9.734936714172363,0.0019762089298376306
IQDNX,2016-02-18,9.706135749816895,-0.0029585158282066093
IQDNX,2016-02-19,9.706135749816895,0.0
IQDNX,2016-02-22,9.706135749816895,0.0
IQDNX,2016-02-23,9.696535110473633,-0.0009891309570281281
IQDNX,2016-02-24,9.696535110473633,0.0
IQDNX,2016-02-25,9.686934471130371,-0.0009901103057824434
IQDNX,2016-02-26,9.696535110473633,0.000991091595785365
IQDNX,2016-02-29,9.696535110473633,0.0
IQDNX,2016-03-01,9.67733383178711,-0.001980220611564998
IQDNX,2016-03-02,9.686934471130371,0.0009920748328147155
IQDNX,2016-03-03,9.696535110473633,0.000991091595785365
IQDNX,2016-03-04,9.67733383178711,-0.001980220611564998
IQDNX,2016-03-07,9.667733192443848,-0.0009920748328146045
IQDNX,2016-03-08,9.658132553100586,-0.0009930600226706332
IQDNX,2016-03-09,9.629331588745117,-0.002982042770392823
IQDNX,2016-03-10,9.619730949401855,-0.000997020328439291
IQDNX,2016-03-11,9.619730949401855,0.0
IQDNX,2016-03-14,9.619730949401855,0.0
IQDNX,2016-03-15,9.610130310058594,-0.0009980153700513972
IQDNX,2016-03-16,9.600529670715332,-0.000999012399781174
IQDNX,2016-03-17,9.59092903137207,-0.0010000114235932944
IQDNX,2016-03-18,9.581327438354492,-0.0010011118825059562
IQDNX,2016-03-21,9.610130310058594,0.003006146266205434
IQDNX,2016-03-22,9.619730949401855,0.000999012399781174
IQDNX,2016-03-23,9.619730949401855,0.0
IQDNX,2016-03-24,9.638932228088379,0.0019960307401027944
IQDNX,2016-03-28,9.648531913757324,0.0009959283291745002
IQDNX,2016-03-29,9.686934471130371,0.0039801451367218466
IQDNX,2016-03-30,9.686934471130371,0.0
IQDNX,2016-03-31,9.67733383178711,-0.000991091595785476
IQDNX,2016-04-01,9.696535110473633,0.001984149665629209
IQDNX,2016-04-04,9.696535110473633,0.0
IQDNX,2016-04-05,9.696535110473633,0.0
IQDNX,2016-04-06,9.734936714172363,0.003960342871058176
IQDNX,2016-04-07,9.686934471130371,-0.004930925023077903
IQDNX,2016-04-08,9.667733192443848,-0.001982183191570952
IQDNX,2016-04-11,9.658132553100586,-0.0009930600226706332
IQDNX,2016-04-12,9.629331588745117,-0.002982042770392823
IQDNX,2016-04-13,9.619730949401855,-0.000997020328439291
IQDNX,2016-04-14,9.629331588745117,0.0009980153700512862
IQDNX,2016-04-15,9.629331588745117,0.0
IQDNX,2016-04-18,9.638932228088379,0.000997020328439291
IQDNX,2016-04-19,9.629331588745117,-0.0009960272690043848
IQDNX,2016-04-20,9.610130310058594,-0.001994040656878582
IQDNX,2016-04-21,9.610130310058594,0.0
IQDNX,2016-04-22,9.610130310058594,0.0
IQDNX,2016-04-25,9.629331588745117,0.001998024799562348
IQDNX,2016-04-26,9.619730949401855,-0.000997020328439291
IQDNX,2016-04-27,9.629331588745117,0.0009980153700512862
IQDNX,2016-04-28,9.610130310058594,-0.001994040656878582
IQDNX,2016-04-29,9.610130310058594,0.0
IQDNX,2016-05-02,9.638932228088379,0.002997037199343522
IQDNX,2016-05-03,9.619730949401855,-0.0019920545380088805
IQDNX,2016-05-04,9.629331588745117,0.0009980153700512862
IQDNX,2016-05-05,9.629331588745117,0.0
IQDNX,2016-05-06,9.629331588745117,0.0
IQDNX,2016-05-09,9.638932228088379,0.000997020328439291
IQDNX,2016-05-10,9.629331588745117,-0.0009960272690043848
IQDNX,2016-05-11,9.619730949401855,-0.000997020328439291
IQDNX,2016-05-12,9.610130310058594,-0.0009980153700513972
IQDNX,2016-05-13,9.629331588745117,0.001998024799562348
IQDNX,2016-05-16,9.629331588745117,0.0
IQDNX,2016-05-17,9.629331588745117,0.0
IQDNX,2016-05-18,9.638932228088379,0.000997020328439291
IQDNX,2016-05-19,9.638932228088379,0.0
IQDNX,2016-05-20,9.629331588745117,-0.0009960272690043848
IQDNX,2016-05-23,9.629331588745117,0.0
IQDNX,2016-05-24,9.629331588745117,0.0
IQDNX,2016-05-25,9.610130310058594,-0.001994040656878582
IQDNX,2016-05-26,9.619730949401855,0.000999012399781174
IQDNX,2016-05-27,9.629331588745117,0.0009980153700512862
IQDNX,2016-05-31,9.619730949401855,-0.000997020328439291
IQDNX,2016-06-01,9.600529670715332,-0.0019960307401026833
IQDNX,2016-06-02,9.562127113342285,-0.004000045694373178
IQDNX,2016-06-03,9.581327438354492,0.0020079554250451714
IQDNX,2016-06-06,9.581327438354492,0.0
IQDNX,2016-06-07,9.619730949401855,0.004008161843382263
IQDNX,2016-06-08,9.600529670715332,-0.0019960307401026833
IQDNX,2016-06-09,9.59092903137207,-0.0010000114235932944
IQDNX,2016-06-10,9.581327438354492,-0.0010011118825059562
IQDNX,2016-06-13,9.571727752685547,-0.0010019160425013274
IQDNX,2016-06-14,9.562127113342285,-0.0010030205195261654
IQDNX,2016-06-15,9.55252742767334,-0.001003927845254271
IQDNX,2016-06-16,9.562127113342285,0.00100493672921953
IQDNX,2016-06-17,9.542925834655762,-0.00200805515958169
IQDNX,2016-06-20,9.55252742767334,0.0010061477144367448
IQDNX,2016-06-21,9.55252742767334,0.0
IQDNX,2016-06-22,9.562127113342285,0.00100493672921953
IQDNX,2016-06-23,9.55252742767334,-0.001003927845254271
IQDNX,2016-06-24,9.648531913757324,0.010050165970302505
IQDNX,2016-06-27,9.686934471130371,0.0039801451367218466
IQDNX,2016-06-28,9.658132553100586,-0.002973274787356317
IQDNX,2016-06-29,9.638932228088379,-0.0019879955992158083
IQDNX,2016-06-30,9.638932228088379,0.0
IQDNX,2016-07-01,9.619730949401855,-0.0019920545380088805
IQDNX,2016-07-05,9.619730949401855,0.0
IQDNX,2016-07-06,9.648531913757324,0.0029939469728370582
IQDNX,2016-07-07,9.638932228088379,-0.0009949374427893343
IQDNX,2016-07-08,9.629331588745117,-0.0009960272690043848
IQDNX,2016-07-11,9.610130310058594,-0.001994040656878582
IQDNX,2016-07-12,9.59092903137207,-0.001998024799562459
IQDNX,2016-07-13,9.581327438354492,-0.0010011118825059562
IQDNX,2016-07-14,9.571727752685547,-0.0010019160425013274
IQDNX,2016-07-15,9.571727752685547,0.0
IQDNX,2016-07-18,9.562127113342285,-0.0010030205195261654
IQDNX,2016-07-19,9.55252742767334,-0.001003927845254271
IQDNX,2016-07-20,9.55252742767334,0.0
IQDNX,2016-07-21,9.562127113342285,0.00100493672921953
IQDNX,2016-07-22,9.542925834655762,-0.00200805515958169
IQDNX,2016-07-25,9.562127113342285,0.0020120955584495004
IQDNX,2016-07-26,9.562127113342285,0.0
IQDNX,2016-07-27,9.562127113342285,0.0
IQDNX,2016-07-28,9.533326148986816,-0.003011983004836072
IQDNX,2016-07-29,9.533326148986816,0.0
IQDNX,2016-08-01,9.55252742767334,0.0020141216597906464
IQDNX,2016-08-02,9.542925834655762,-0.0010051363987464423
IQDNX,2016-08-03,9.523725509643555,-0.002011995623237506
IQDNX,2016-08-04,9.504523277282715,-0.002016252184231515
IQDNX,2016-08-05,9.514124870300293,0.0010102130046361069
IQDNX,2016-08-08,9.514124870300293,0.0
